"covariateId","covariateName","analysisId","conceptId","covariateValue"
74132103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  74132-Degeneration of lumbosacral intervertebral disc",103,74132,0
74132201,"Condition era record observed during anytime on or prior to cohort index:    74132-Degeneration of lumbosacral intervertebral disc",201,74132,0
74132202,"Condition era record observed concurrent (overlapping) with cohort index:    74132-Degeneration of lumbosacral intervertebral disc",202,74132,0
74135201,"Condition era record observed during anytime on or prior to cohort index:    74135-Disorder of synovium",201,74135,0
74135251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74135-Disorder of synovium",201,74135,0
74138101,"Condition occurrence record observed during 365d on or prior to cohort index:  74138-Pathological fracture of vertebra",101,74138,0
74138102,"Condition occurrence record observed during 30d on or prior to cohort index:  74138-Pathological fracture of vertebra",102,74138,0
74138103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  74138-Pathological fracture of vertebra",103,74138,0
74138201,"Condition era record observed during anytime on or prior to cohort index:    74138-Pathological fracture of vertebra",201,74138,0
74138202,"Condition era record observed concurrent (overlapping) with cohort index:    74138-Pathological fracture of vertebra",202,74138,0
74174101,"Condition occurrence record observed during 365d on or prior to cohort index:  74174-Urinary symptoms",101,74174,0
74174201,"Condition era record observed during anytime on or prior to cohort index:    74174-Urinary symptoms",201,74174,0
74188101,"Condition occurrence record observed during 365d on or prior to cohort index:  74188-Closed fracture of rib",101,74188,0
74188102,"Condition occurrence record observed during 30d on or prior to cohort index:  74188-Closed fracture of rib",102,74188,0
74188151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  74188-Closed fracture of rib",101,74188,0
74188152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  74188-Closed fracture of rib",102,74188,0
74188201,"Condition era record observed during anytime on or prior to cohort index:    74188-Closed fracture of rib",201,74188,0
74188251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74188-Closed fracture of rib",201,74188,0
74189201,"Condition era record observed during anytime on or prior to cohort index:    74189-Sprain of cruciate ligament of knee",201,74189,0
74194101,"Condition occurrence record observed during 365d on or prior to cohort index:  74194-Sprain of spinal ligament",101,74194,0
74194151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  74194-Sprain of spinal ligament",101,74194,0
74194152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  74194-Sprain of spinal ligament",102,74194,0
74194201,"Condition era record observed during anytime on or prior to cohort index:    74194-Sprain of spinal ligament",201,74194,0
74194251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74194-Sprain of spinal ligament",201,74194,0
74396101,"Condition occurrence record observed during 365d on or prior to cohort index:  74396-Temporomandibular joint disorder",101,74396,0
74396201,"Condition era record observed during anytime on or prior to cohort index:    74396-Temporomandibular joint disorder",201,74396,0
74396251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74396-Temporomandibular joint disorder",201,74396,0
74415201,"Condition era record observed during anytime on or prior to cohort index:    74415-Genitourinary tract infection in pregnancy - not delivered",201,74415,0
74447201,"Condition era record observed during anytime on or prior to cohort index:    74447-Villonodular synovitis of the lower leg",201,74447,0
74458101,"Condition occurrence record observed during 365d on or prior to cohort index:  74458-Enthesopathy of knee",101,74458,0
74458201,"Condition era record observed during anytime on or prior to cohort index:    74458-Enthesopathy of knee",201,74458,0
74464101,"Condition occurrence record observed during 365d on or prior to cohort index:  74464-Idiopathic scoliosis AND/OR kyphoscoliosis",101,74464,0
74464102,"Condition occurrence record observed during 30d on or prior to cohort index:  74464-Idiopathic scoliosis AND/OR kyphoscoliosis",102,74464,0
74464201,"Condition era record observed during anytime on or prior to cohort index:    74464-Idiopathic scoliosis AND/OR kyphoscoliosis",201,74464,0
74464202,"Condition era record observed concurrent (overlapping) with cohort index:    74464-Idiopathic scoliosis AND/OR kyphoscoliosis",202,74464,0
74511101,"Condition occurrence record observed during 365d on or prior to cohort index:  74511-Open wound of knee and/or leg and/or ankle with complication",101,74511,0
74511201,"Condition era record observed during anytime on or prior to cohort index:    74511-Open wound of knee and/or leg and/or ankle with complication",201,74511,0
74582101,"Condition occurrence record observed during 365d on or prior to cohort index:  74582-Primary malignant neoplasm of rectum",101,74582,0
74582151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  74582-Primary malignant neoplasm of rectum",101,74582,0
74582201,"Condition era record observed during anytime on or prior to cohort index:    74582-Primary malignant neoplasm of rectum",201,74582,0
74582251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74582-Primary malignant neoplasm of rectum",201,74582,0
74606151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  74606-Benign neoplasm of bone",101,74606,0
74606251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74606-Benign neoplasm of bone",201,74606,0
74719101,"Condition occurrence record observed during 365d on or prior to cohort index:  74719-Ulcer of foot",101,74719,0
74719102,"Condition occurrence record observed during 30d on or prior to cohort index:  74719-Ulcer of foot",102,74719,0
74719103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  74719-Ulcer of foot",103,74719,0
74719201,"Condition era record observed during anytime on or prior to cohort index:    74719-Ulcer of foot",201,74719,0
74719202,"Condition era record observed concurrent (overlapping) with cohort index:    74719-Ulcer of foot",202,74719,0
74723201,"Condition era record observed during anytime on or prior to cohort index:    74723-Arthropathy associated with a neurological disorder",201,74723,0
74725101,"Condition occurrence record observed during 365d on or prior to cohort index:  74725-Displacement of cervical intervertebral disc without myelopathy",101,74725,0
74725102,"Condition occurrence record observed during 30d on or prior to cohort index:  74725-Displacement of cervical intervertebral disc without myelopathy",102,74725,0
74725201,"Condition era record observed during anytime on or prior to cohort index:    74725-Displacement of cervical intervertebral disc without myelopathy",201,74725,0
74726251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74726-Dislocation of joint",201,74726,0
74728101,"Condition occurrence record observed during 365d on or prior to cohort index:  74728-Synovitis and tenosynovitis",101,74728,0
74728151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  74728-Synovitis and tenosynovitis",101,74728,0
74728201,"Condition era record observed during anytime on or prior to cohort index:    74728-Synovitis and tenosynovitis",201,74728,0
74728251,"Condition era record observed during anytime on or prior to cohort index within condition group:  74728-Synovitis and tenosynovitis",201,74728,0
74729201,"Condition era record observed during anytime on or prior to cohort index:    74729-Ganglion and cyst of synovium, tendon and bursa",201,74729,0
74806201,"Condition era record observed during anytime on or prior to cohort index:    74806-Open wound of finger with complication",201,74806,0
74816101,"Condition occurrence record observed during 365d on or prior to cohort index:  74816-Contusion of toe",101,74816,0
74816201,"Condition era record observed during anytime on or prior to cohort index:    74816-Contusion of toe",201,74816,0
74855201,"Condition era record observed during anytime on or prior to cohort index:    74855-Genital herpes simplex",201,74855,0
74892101,"Condition occurrence record observed during 365d on or prior to cohort index:  74892-Articular gout",101,74892,0
74892102,"Condition occurrence record observed during 30d on or prior to cohort index:  74892-Articular gout",102,74892,0
74892201,"Condition era record observed during anytime on or prior to cohort index:    74892-Articular gout",201,74892,0
75004101,"Condition occurrence record observed during 365d on or prior to cohort index:  75004-Frank hematuria",101,75004,0
75004102,"Condition occurrence record observed during 30d on or prior to cohort index:  75004-Frank hematuria",102,75004,0
75004201,"Condition era record observed during anytime on or prior to cohort index:    75004-Frank hematuria",201,75004,0
75010201,"Condition era record observed during anytime on or prior to cohort index:    75010-Fibroadenosis of breast",201,75010,0
75036101,"Condition occurrence record observed during 365d on or prior to cohort index:  75036-Localized, primary osteoarthritis of the hand",101,75036,0
75036201,"Condition era record observed during anytime on or prior to cohort index:    75036-Localized, primary osteoarthritis of the hand",201,75036,0
75039201,"Condition era record observed during anytime on or prior to cohort index:    75039-Loose body in knee",201,75039,0
75051201,"Condition era record observed during anytime on or prior to cohort index:    75051-Derangement of posterior horn of medial meniscus",201,75051,0
75053151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75053-Fracture of bone",101,75053,0
75053152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75053-Fracture of bone",102,75053,0
75053153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  75053-Fracture of bone",103,75053,0
75053201,"Condition era record observed during anytime on or prior to cohort index:    75053-Fracture of bone",201,75053,0
75053251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75053-Fracture of bone",201,75053,0
75053252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  75053-Fracture of bone",202,75053,0
75066901,"Observation record observed during 365d on or prior to cohort index:  75066-Nonallopathic lesion of the cervical region",901,75066,0
75066905,"Number of observations during 365d on or prior to cohort index:  75066-Nonallopathic lesion of the cervical region",905,75066,0
75091101,"Condition occurrence record observed during 365d on or prior to cohort index:  75091-Closed fracture carpal bone",101,75091,0
75091201,"Condition era record observed during anytime on or prior to cohort index:    75091-Closed fracture carpal bone",201,75091,0
75095101,"Condition occurrence record observed during 365d on or prior to cohort index:  75095-Closed fracture of ankle",101,75095,0
75095102,"Condition occurrence record observed during 30d on or prior to cohort index:  75095-Closed fracture of ankle",102,75095,0
75095103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  75095-Closed fracture of ankle",103,75095,0
75095201,"Condition era record observed during anytime on or prior to cohort index:    75095-Closed fracture of ankle",201,75095,0
75095202,"Condition era record observed concurrent (overlapping) with cohort index:    75095-Closed fracture of ankle",202,75095,0
75128101,"Condition occurrence record observed during 365d on or prior to cohort index:  75128-Injury of chest wall",101,75128,0
75128102,"Condition occurrence record observed during 30d on or prior to cohort index:  75128-Injury of chest wall",102,75128,0
75128103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  75128-Injury of chest wall",103,75128,0
75128151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75128-Injury of chest wall",101,75128,0
75128152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75128-Injury of chest wall",102,75128,0
75128201,"Condition era record observed during anytime on or prior to cohort index:    75128-Injury of chest wall",201,75128,0
75128202,"Condition era record observed concurrent (overlapping) with cohort index:    75128-Injury of chest wall",202,75128,0
75128251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75128-Injury of chest wall",201,75128,0
75311201,"Condition era record observed during anytime on or prior to cohort index:    75311-Fibrosclerosis of breast",201,75311,0
75337101,"Condition occurrence record observed during 365d on or prior to cohort index:  75337-Cellulitis and abscess of buttock",101,75337,0
75337201,"Condition era record observed during anytime on or prior to cohort index:    75337-Cellulitis and abscess of buttock",201,75337,0
75344101,"Condition occurrence record observed during 365d on or prior to cohort index:  75344-Intervertebral disc disorder",101,75344,0
75344151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75344-Intervertebral disc disorder",101,75344,0
75344152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75344-Intervertebral disc disorder",102,75344,0
75344153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  75344-Intervertebral disc disorder",103,75344,0
75344201,"Condition era record observed during anytime on or prior to cohort index:    75344-Intervertebral disc disorder",201,75344,0
75344251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75344-Intervertebral disc disorder",201,75344,0
75344252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  75344-Intervertebral disc disorder",202,75344,0
75346151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75346-Derangement of meniscus",101,75346,0
75346251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75346-Derangement of meniscus",201,75346,0
75347101,"Condition occurrence record observed during 365d on or prior to cohort index:  75347-Spinal enthesopathy",101,75347,0
75347201,"Condition era record observed during anytime on or prior to cohort index:    75347-Spinal enthesopathy",201,75347,0
75354151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75354-Osteochondropathy",101,75354,0
75354152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75354-Osteochondropathy",102,75354,0
75354153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  75354-Osteochondropathy",103,75354,0
75354251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75354-Osteochondropathy",201,75354,0
75354252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  75354-Osteochondropathy",202,75354,0
75365901,"Measurement record observed during 365d on or prior to cohort index:  75365-Oliguria and anuria",901,75365,0
75365905,"Number of measurements during 365d on or prior to cohort index:  75365-Oliguria and anuria",905,75365,0
75389101,"Condition occurrence record observed during 365d on or prior to cohort index:  75389-Current tear of lateral cartilage AND/OR meniscus of knee",101,75389,0
75389201,"Condition era record observed during anytime on or prior to cohort index:    75389-Current tear of lateral cartilage AND/OR meniscus of knee",201,75389,0
75426251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75426-Burn of hand",201,75426,0
75576101,"Condition occurrence record observed during 365d on or prior to cohort index:  75576-Irritable bowel syndrome",101,75576,0
75576102,"Condition occurrence record observed during 30d on or prior to cohort index:  75576-Irritable bowel syndrome",102,75576,0
75576201,"Condition era record observed during anytime on or prior to cohort index:    75576-Irritable bowel syndrome",201,75576,0
75576202,"Condition era record observed concurrent (overlapping) with cohort index:    75576-Irritable bowel syndrome",202,75576,0
75614101,"Condition occurrence record observed during 365d on or prior to cohort index:  75614-Acrodermatitis continua",101,75614,0
75614201,"Condition era record observed during anytime on or prior to cohort index:    75614-Acrodermatitis continua",201,75614,0
75617101,"Condition occurrence record observed during 365d on or prior to cohort index:  75617-Degenerative joint disease involving multiple joints",101,75617,0
75617102,"Condition occurrence record observed during 30d on or prior to cohort index:  75617-Degenerative joint disease involving multiple joints",102,75617,0
75617103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  75617-Degenerative joint disease involving multiple joints",103,75617,0
75617201,"Condition era record observed during anytime on or prior to cohort index:    75617-Degenerative joint disease involving multiple joints",201,75617,0
75617202,"Condition era record observed concurrent (overlapping) with cohort index:    75617-Degenerative joint disease involving multiple joints",202,75617,0
75634201,"Condition era record observed during anytime on or prior to cohort index:    75634-Fracture malunion",201,75634,0
75635151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75635-Cramp",101,75635,0
75635251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75635-Cramp",201,75635,0
75637101,"Condition occurrence record observed during 365d on or prior to cohort index:  75637-Acquired postural kyphosis",101,75637,0
75637201,"Condition era record observed during anytime on or prior to cohort index:    75637-Acquired postural kyphosis",201,75637,0
75650101,"Condition occurrence record observed during 365d on or prior to cohort index:  75650-Proteinuria",101,75650,0
75650102,"Condition occurrence record observed during 30d on or prior to cohort index:  75650-Proteinuria",102,75650,0
75650201,"Condition era record observed during anytime on or prior to cohort index:    75650-Proteinuria",201,75650,0
75668201,"Condition era record observed during anytime on or prior to cohort index:    75668-Sprain of sacroiliac region",201,75668,0
75721201,"Condition era record observed during anytime on or prior to cohort index:    75721-Prosthetic joint mechanical failure",201,75721,0
75860101,"Condition occurrence record observed during 365d on or prior to cohort index:  75860-Constipation",101,75860,0
75860102,"Condition occurrence record observed during 30d on or prior to cohort index:  75860-Constipation",102,75860,0
75860103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  75860-Constipation",103,75860,0
75860151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75860-Constipation",101,75860,0
75860201,"Condition era record observed during anytime on or prior to cohort index:    75860-Constipation",201,75860,0
75860202,"Condition era record observed concurrent (overlapping) with cohort index:    75860-Constipation",202,75860,0
75860251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75860-Constipation",201,75860,0
75863201,"Condition era record observed during anytime on or prior to cohort index:    75863-Chronic interstitial cystitis",201,75863,0
75865151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75865-Disorder of the urinary system",101,75865,0
75865152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75865-Disorder of the urinary system",102,75865,0
75865153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  75865-Disorder of the urinary system",103,75865,0
75865201,"Condition era record observed during anytime on or prior to cohort index:    75865-Disorder of the urinary system",201,75865,0
75865251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75865-Disorder of the urinary system",201,75865,0
75865252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  75865-Disorder of the urinary system",202,75865,0
75897101,"Condition occurrence record observed during 365d on or prior to cohort index:  75897-Polyarthropathy",101,75897,0
75897151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75897-Polyarthropathy",101,75897,0
75897152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75897-Polyarthropathy",102,75897,0
75897153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  75897-Polyarthropathy",103,75897,0
75897201,"Condition era record observed during anytime on or prior to cohort index:    75897-Polyarthropathy",201,75897,0
75897251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75897-Polyarthropathy",201,75897,0
75897252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  75897-Polyarthropathy",202,75897,0
75899251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75899-Dislocation of shoulder region",201,75899,0
75909151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75909-Disorder of bone",101,75909,0
75909152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75909-Disorder of bone",102,75909,0
75909153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  75909-Disorder of bone",103,75909,0
75909251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75909-Disorder of bone",201,75909,0
75909252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  75909-Disorder of bone",202,75909,0
75911101,"Condition occurrence record observed during 365d on or prior to cohort index:  75911-Acquired hallux valgus",101,75911,0
75911201,"Condition era record observed during anytime on or prior to cohort index:    75911-Acquired hallux valgus",201,75911,0
75924151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  75924-Osteodystrophy",101,75924,0
75924152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  75924-Osteodystrophy",102,75924,0
75924251,"Condition era record observed during anytime on or prior to cohort index within condition group:  75924-Osteodystrophy",201,75924,0
75941101,"Condition occurrence record observed during 365d on or prior to cohort index:  75941-Closed fracture of one rib",101,75941,0
75941201,"Condition era record observed during anytime on or prior to cohort index:    75941-Closed fracture of one rib",201,75941,0
76150201,"Condition era record observed during anytime on or prior to cohort index:    76150-Ulcer of rectum",201,76150,0
76153101,"Condition occurrence record observed during 365d on or prior to cohort index:  76153-Low compliance bladder",101,76153,0
76153102,"Condition occurrence record observed during 30d on or prior to cohort index:  76153-Low compliance bladder",102,76153,0
76153201,"Condition era record observed during anytime on or prior to cohort index:    76153-Low compliance bladder",201,76153,0
76161101,"Condition occurrence record observed during 365d on or prior to cohort index:  76161-Impotence of organic origin",101,76161,0
76161201,"Condition era record observed during anytime on or prior to cohort index:    76161-Impotence of organic origin",201,76161,0
76191151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  76191-Disorder of upper arm",101,76191,0
76191251,"Condition era record observed during anytime on or prior to cohort index within condition group:  76191-Disorder of upper arm",201,76191,0
76194101,"Condition occurrence record observed during 365d on or prior to cohort index:  76194-Osteoarthrosis involving multiple sites but not designated as generalized",101,76194,0
76194102,"Condition occurrence record observed during 30d on or prior to cohort index:  76194-Osteoarthrosis involving multiple sites but not designated as generalized",102,76194,0
76194103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  76194-Osteoarthrosis involving multiple sites but not designated as generalized",103,76194,0
76194201,"Condition era record observed during anytime on or prior to cohort index:    76194-Osteoarthrosis involving multiple sites but not designated as generalized",201,76194,0
76194202,"Condition era record observed concurrent (overlapping) with cohort index:    76194-Osteoarthrosis involving multiple sites but not designated as generalized",202,76194,0
76240101,"Condition occurrence record observed during 365d on or prior to cohort index:  76240-Closed fracture pubis",101,76240,0
76240201,"Condition era record observed during anytime on or prior to cohort index:    76240-Closed fracture pubis",201,76240,0
76349151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  76349-Primary malignant neoplasm of urinary system",101,76349,0
76349251,"Condition era record observed during anytime on or prior to cohort index within condition group:  76349-Primary malignant neoplasm of urinary system",201,76349,0
76508201,"Condition era record observed during anytime on or prior to cohort index:    76508-Infective myositis",201,76508,0
76565101,"Condition occurrence record observed during 365d on or prior to cohort index:  76565-Contusion of shoulder region",101,76565,0
76565201,"Condition era record observed during anytime on or prior to cohort index:    76565-Contusion of shoulder region",201,76565,0
76611101,"Condition occurrence record observed during 365d on or prior to cohort index:  76611-Injury of shoulder region",101,76611,0
76611102,"Condition occurrence record observed during 30d on or prior to cohort index:  76611-Injury of shoulder region",102,76611,0
76611151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  76611-Injury of shoulder region",101,76611,0
76611152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  76611-Injury of shoulder region",102,76611,0
76611201,"Condition era record observed during anytime on or prior to cohort index:    76611-Injury of shoulder region",201,76611,0
76611202,"Condition era record observed concurrent (overlapping) with cohort index:    76611-Injury of shoulder region",202,76611,0
76611251,"Condition era record observed during anytime on or prior to cohort index within condition group:  76611-Injury of shoulder region",201,76611,0
76725101,"Condition occurrence record observed during 365d on or prior to cohort index:  76725-Anal fissure",101,76725,0
76725201,"Condition era record observed during anytime on or prior to cohort index:    76725-Anal fissure",201,76725,0
76737101,"Condition occurrence record observed during 365d on or prior to cohort index:  76737-Hydrocele",101,76737,0
76737201,"Condition era record observed during anytime on or prior to cohort index:    76737-Hydrocele",201,76737,0
76784251,"Condition era record observed during anytime on or prior to cohort index within condition group:  76784-Hemarthrosis",201,76784,0
76786101,"Condition occurrence record observed during 365d on or prior to cohort index:  76786-Derangement of knee",101,76786,0
76786201,"Condition era record observed during anytime on or prior to cohort index:    76786-Derangement of knee",201,76786,0
76836101,"Condition occurrence record observed during 365d on or prior to cohort index:  76836-Sprain of knee and leg",101,76836,0
76836201,"Condition era record observed during anytime on or prior to cohort index:    76836-Sprain of knee and leg",201,76836,0
76887101,"Condition occurrence record observed during 365d on or prior to cohort index:  76887-Disorders of urogenital prostheses or implants",101,76887,0
76887201,"Condition era record observed during anytime on or prior to cohort index:    76887-Disorders of urogenital prostheses or implants",201,76887,0
77025101,"Condition occurrence record observed during 365d on or prior to cohort index:  77025-Diverticulitis of colon",101,77025,0
77025102,"Condition occurrence record observed during 30d on or prior to cohort index:  77025-Diverticulitis of colon",102,77025,0
77025103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  77025-Diverticulitis of colon",103,77025,0
77025201,"Condition era record observed during anytime on or prior to cohort index:    77025-Diverticulitis of colon",201,77025,0
77025202,"Condition era record observed concurrent (overlapping) with cohort index:    77025-Diverticulitis of colon",202,77025,0
77030101,"Condition occurrence record observed during 365d on or prior to cohort index:  77030-Disorder of breast",101,77030,0
77030151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  77030-Disorder of breast",101,77030,0
77030152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  77030-Disorder of breast",102,77030,0
77030201,"Condition era record observed during anytime on or prior to cohort index:    77030-Disorder of breast",201,77030,0
77030251,"Condition era record observed during anytime on or prior to cohort index within condition group:  77030-Disorder of breast",201,77030,0
77066151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  77066-Derangement of medial meniscus",101,77066,0
77066201,"Condition era record observed during anytime on or prior to cohort index:    77066-Derangement of medial meniscus",201,77066,0
77066251,"Condition era record observed during anytime on or prior to cohort index within condition group:  77066-Derangement of medial meniscus",201,77066,0
77072101,"Condition occurrence record observed during 365d on or prior to cohort index:  77072-Joint effusion of ankle AND/OR foot",101,77072,0
77072201,"Condition era record observed during anytime on or prior to cohort index:    77072-Joint effusion of ankle AND/OR foot",201,77072,0
77074101,"Condition occurrence record observed during 365d on or prior to cohort index:  77074-Joint pain",101,77074,0
77074102,"Condition occurrence record observed during 30d on or prior to cohort index:  77074-Joint pain",102,77074,0
77074151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  77074-Joint pain",101,77074,0
77074152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  77074-Joint pain",102,77074,0
77074153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  77074-Joint pain",103,77074,0
77074201,"Condition era record observed during anytime on or prior to cohort index:    77074-Joint pain",201,77074,0
77074251,"Condition era record observed during anytime on or prior to cohort index within condition group:  77074-Joint pain",201,77074,0
77074252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  77074-Joint pain",202,77074,0
77079101,"Condition occurrence record observed during 365d on or prior to cohort index:  77079-Spinal stenosis",101,77079,0
77079102,"Condition occurrence record observed during 30d on or prior to cohort index:  77079-Spinal stenosis",102,77079,0
77079151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  77079-Spinal stenosis",101,77079,0
77079152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  77079-Spinal stenosis",102,77079,0
77079153,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index within condition group:  77079-Spinal stenosis",103,77079,0
77079201,"Condition era record observed during anytime on or prior to cohort index:    77079-Spinal stenosis",201,77079,0
77079202,"Condition era record observed concurrent (overlapping) with cohort index:    77079-Spinal stenosis",202,77079,0
77079251,"Condition era record observed during anytime on or prior to cohort index within condition group:  77079-Spinal stenosis",201,77079,0
77079252,"Condition era record observed concurrent (overlapping) with cohort index within condition group:  77079-Spinal stenosis",202,77079,0
77081201,"Condition era record observed during anytime on or prior to cohort index:    77081-Tibialis tendinitis",201,77081,0
77129101,"Condition occurrence record observed during 365d on or prior to cohort index:  77129-Closed fracture of pelvis",101,77129,0
77129102,"Condition occurrence record observed during 30d on or prior to cohort index:  77129-Closed fracture of pelvis",102,77129,0
77129201,"Condition era record observed during anytime on or prior to cohort index:    77129-Closed fracture of pelvis",201,77129,0
77139101,"Condition occurrence record observed during 365d on or prior to cohort index:  77139-Open wound of finger without complication",101,77139,0
77139201,"Condition era record observed during anytime on or prior to cohort index:    77139-Open wound of finger without complication",201,77139,0
77162151,"Condition occurrence record observed during 365d on or prior to cohort index within condition group:  77162-Injury of ankle",101,77162,0
77162152,"Condition occurrence record observed during 30d on or prior to cohort index within condition group:  77162-Injury of ankle",102,77162,0
77162251,"Condition era record observed during anytime on or prior to cohort index within condition group:  77162-Injury of ankle",201,77162,0
77234101,"Condition occurrence record observed during 365d on or prior to cohort index:  77234-Benign neoplasm of colon",101,77234,0
77234102,"Condition occurrence record observed during 30d on or prior to cohort index:  77234-Benign neoplasm of colon",102,77234,0
77234103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  77234-Benign neoplasm of colon",103,77234,0
77234201,"Condition era record observed during anytime on or prior to cohort index:    77234-Benign neoplasm of colon",201,77234,0
77234202,"Condition era record observed concurrent (overlapping) with cohort index:    77234-Benign neoplasm of colon",202,77234,0
77310101,"Condition occurrence record observed during 365d on or prior to cohort index:  77310-Deep vein phlebitis and thrombophlebitis of the leg",101,77310,0
77310102,"Condition occurrence record observed during 30d on or prior to cohort index:  77310-Deep vein phlebitis and thrombophlebitis of the leg",102,77310,0
77310103,"Condition occurrence record of primary inpatient diagnosis observed during 180d on or prior to cohort index:  77310-Deep vein phlebitis and thrombophlebitis of the leg",103,77310,0
77310201,"Condition era record observed during anytime on or prior to cohort index:    77310-Deep vein phlebitis and thrombophlebitis of the leg",201,77310,0
77310202,"Condition era record observed concurrent (overlapping) with cohort index:    77310-Deep vein phlebitis and thrombophlebitis of the leg",202,77310,0
77340251,"Condition era record observed during anytime on or prior to cohort index within condition group:  77340-Genitourinary tract infection in pregnancy",201,77340,0
